id,src,dst,name,amount,step,cotype,alertid,issar
524,131,976,normal,1039.5,0,normal,0,False
525,714,215,normal,336.21,0,normal,0,False
526,440,387,normal,640.56,0,normal,0,False
527,198,930,normal,789.63,0,normal,0,False
528,771,539,normal,901.96,0,normal,0,False
529,312,308,normal,893.91,0,normal,0,False
530,718,822,normal,242.9,0,normal,0,False
531,669,874,normal,867.73,0,normal,0,False
532,87,973,normal,134.55,0,normal,0,False
533,568,179,normal,996.28,0,normal,0,False
534,79,230,normal,116.6,0,normal,0,False
535,439,224,normal,319.85,0,normal,0,False
536,628,221,normal,320.48,0,normal,0,False
537,595,254,normal,656.51,0,normal,0,False
538,474,107,normal,295.04,0,normal,0,False
539,274,350,normal,338.53,0,normal,0,False
540,83,168,normal,367.74,0,normal,0,False
541,611,580,normal,886.25,0,normal,0,False
542,414,342,normal,397.25,0,normal,0,False
543,713,403,normal,281.06,0,normal,0,False
544,473,392,normal,374.37,0,normal,0,False
545,711,978,normal,456.49,0,normal,0,False
546,52,337,normal,290.9,0,normal,0,False
547,535,134,normal,269.36,0,normal,0,False
548,663,297,normal,196.19,0,normal,0,False
549,857,669,normal,810.91,0,normal,0,False
550,911,399,normal,314.07,0,normal,0,False
551,34,263,normal,525.79,0,normal,0,False
552,813,817,normal,146.46,0,normal,0,False
553,202,236,normal,906.86,0,normal,0,False
554,594,258,normal,529.89,0,normal,0,False
555,936,990,normal,355.6,0,normal,0,False
556,547,336,normal,618.37,0,normal,0,False
557,290,389,normal,703.34,0,normal,0,False
558,697,728,normal,859.25,0,normal,0,False
559,489,204,normal,649.44,0,normal,0,False
560,804,986,normal,665.5,0,normal,0,False
561,477,480,normal,201.21,0,normal,0,False
562,132,716,normal,464.33,0,normal,0,False
563,733,495,normal,496.0,0,normal,0,False
564,365,313,normal,923.61,0,normal,0,False
565,627,377,normal,550.38,0,normal,0,False
566,757,634,normal,482.39,0,normal,0,False
567,715,937,normal,552.44,0,normal,0,False
568,115,990,normal,705.56,0,normal,0,False
569,735,919,normal,236.97,0,normal,0,False
570,542,103,normal,701.43,0,normal,0,False
571,532,78,normal,702.98,0,normal,0,False
572,964,821,normal,874.87,0,normal,0,False
573,964,737,normal,950.26,0,normal,0,False
574,736,596,normal,859.11,0,normal,0,False
575,479,28,normal,134.49,0,normal,0,False
576,154,334,normal,308.86,0,normal,0,False
577,286,357,normal,393.98,0,normal,0,False
578,427,331,normal,248.48,0,normal,0,False
579,127,993,normal,813.15,0,normal,0,False
580,422,89,normal,434.42,0,normal,0,False
581,22,456,normal,849.86,0,normal,0,False
582,169,969,normal,603.54,0,normal,0,False
583,160,820,normal,806.04,0,normal,0,False
584,520,318,normal,805.6,0,normal,0,False
585,109,245,normal,382.47,0,normal,0,False
586,805,495,normal,182.42,0,normal,0,False
587,64,250,normal,194.89,0,normal,0,False
588,64,250,normal,882.56,0,normal,0,False
589,997,909,normal,965.54,0,normal,0,False
590,997,610,normal,151.69,0,normal,0,False
591,997,341,normal,128.36,0,normal,0,False
592,997,462,normal,592.77,0,normal,0,False
593,997,436,normal,394.35,0,normal,0,False
594,997,104,normal,740.63,0,normal,0,False
595,138,333,normal,189.59,0,normal,0,False
596,89,422,normal,765.94,0,normal,0,False
597,97,900,normal,697.99,0,normal,0,False
598,549,346,normal,429.36,0,normal,0,False
599,300,211,normal,325.68,0,normal,0,False
600,798,732,normal,802.2,0,normal,0,False
601,499,167,normal,466.09,0,normal,0,False
602,692,287,normal,808.66,0,normal,0,False
603,566,311,normal,818.51,0,normal,0,False
604,575,65,normal,431.02,0,normal,0,False
605,246,316,normal,607.09,0,normal,0,False
606,848,646,normal,461.59,0,normal,0,False
607,117,945,normal,979.43,0,normal,0,False
608,501,277,normal,328.23,0,normal,0,False
609,7,576,normal,796.1,0,normal,0,False
610,864,310,normal,227.61,0,normal,0,False
611,685,636,normal,313.42,0,normal,0,False
612,41,349,normal,174.07,0,normal,0,False
613,100,995,normal,756.33,0,normal,0,False
614,731,183,normal,250.49,0,normal,0,False
615,161,130,normal,648.22,0,normal,0,False
616,967,617,normal,724.04,0,normal,0,False
617,967,763,normal,969.07,0,normal,0,False
618,823,788,normal,651.24,0,normal,0,False
619,150,413,normal,298.89,0,normal,0,False
620,829,320,normal,331.35,0,normal,0,False
621,549,332,normal,729.67,0,normal,0,False
622,720,996,normal,941.31,0,normal,0,False
623,407,401,normal,999.98,0,normal,0,False
624,125,793,normal,907.19,0,normal,0,False
625,215,370,normal,374.12,0,normal,0,False
626,891,656,normal,571.53,0,normal,0,False
627,753,629,normal,245.47,0,normal,0,False
628,430,357,normal,564.54,0,normal,0,False
629,647,597,normal,404.37,0,normal,0,False
630,107,569,normal,105.5,0,normal,0,False
631,269,391,normal,772.11,0,normal,0,False
632,196,985,normal,409.96,0,normal,0,False
633,416,362,normal,531.14,0,normal,0,False
634,458,226,normal,660.25,0,normal,0,False
635,197,283,normal,725.5,0,normal,0,False
636,723,534,normal,810.37,0,normal,0,False
637,279,294,normal,504.02,0,normal,0,False
638,884,659,normal,869.99,0,normal,0,False
639,66,608,normal,142.18,1,normal,0,False
640,326,251,normal,226.52,1,normal,0,False
641,197,393,normal,713.14,1,normal,0,False
642,825,710,normal,676.27,1,normal,0,False
643,667,987,normal,563.2,1,normal,0,False
644,1,658,normal,358.72,1,normal,0,False
645,586,163,normal,582.32,1,normal,0,False
646,634,795,normal,883.63,1,normal,0,False
647,832,518,normal,613.56,1,normal,0,False
648,457,39,normal,666.97,1,normal,0,False
649,843,938,normal,492.92,1,normal,0,False
650,661,507,normal,844.27,1,normal,0,False
651,90,680,normal,473.55,1,normal,0,False
652,992,961,normal,900.62,1,normal,0,False
653,992,997,normal,491.64,1,normal,0,False
654,992,865,normal,569.82,1,normal,0,False
655,992,465,normal,635.41,1,normal,0,False
656,651,767,normal,116.94,1,normal,0,False
657,615,988,normal,254.38,1,normal,0,False
658,527,324,normal,803.99,1,normal,0,False
659,606,193,normal,520.66,1,normal,0,False
660,657,673,normal,777.8,1,normal,0,False
661,818,448,normal,337.66,1,normal,0,False
662,616,213,normal,724.02,1,normal,0,False
663,259,390,normal,814.55,1,normal,0,False
664,431,470,normal,726.64,1,normal,0,False
665,889,715,normal,262.04,1,normal,0,False
666,546,80,normal,407.55,1,normal,0,False
667,654,887,normal,147.87,1,normal,0,False
668,716,730,normal,298.56,1,normal,0,False
669,170,967,normal,312.64,1,normal,0,False
670,709,950,normal,852.03,1,normal,0,False
671,975,721,normal,145.14,1,normal,0,False
672,975,731,normal,221.2,1,normal,0,False
673,862,779,normal,399.96,1,normal,0,False
674,166,915,normal,436.2,1,normal,0,False
675,68,405,normal,207.29,1,normal,0,False
676,407,286,normal,602.4,1,normal,0,False
677,137,246,normal,162.38,1,normal,0,False
678,705,590,normal,508.06,1,normal,0,False
679,427,389,normal,724.2,1,normal,0,False
680,145,541,normal,317.41,1,normal,0,False
681,227,344,normal,902.43,1,normal,0,False
682,493,264,normal,133.55,1,normal,0,False
683,323,280,normal,900.77,1,normal,0,False
684,962,996,normal,638.13,1,normal,0,False
685,962,368,normal,545.83,1,normal,0,False
686,892,952,normal,429.49,1,normal,0,False
687,955,534,normal,814.27,1,normal,0,False
688,955,577,normal,194.72,1,normal,0,False
689,20,807,normal,661.45,1,normal,0,False
690,856,991,normal,660.79,1,normal,0,False
691,37,206,normal,388.46,1,normal,0,False
692,450,474,normal,449.31,1,normal,0,False
693,193,223,normal,164.47,1,normal,0,False
694,129,533,normal,760.73,1,normal,0,False
695,871,931,normal,307.23,1,normal,0,False
696,770,317,normal,738.4,1,normal,0,False
697,360,219,normal,207.33,1,normal,0,False
698,459,295,normal,675.8,1,normal,0,False
699,400,204,normal,846.98,1,normal,0,False
700,506,62,normal,202.48,1,normal,0,False
701,686,351,normal,247.79,1,normal,0,False
702,411,225,normal,649.18,1,normal,0,False
703,834,968,normal,885.16,1,normal,0,False
704,951,774,normal,482.79,1,normal,0,False
705,951,748,normal,634.43,1,normal,0,False
706,449,94,normal,590.15,1,normal,0,False
707,959,606,normal,203.55,1,normal,0,False
708,959,685,normal,121.43,1,normal,0,False
709,407,392,normal,779.76,1,normal,0,False
710,781,701,normal,884.64,1,normal,0,False
711,421,505,normal,132.73,1,normal,0,False
712,929,361,normal,408.37,1,normal,0,False
713,920,367,normal,954.3,1,normal,0,False
714,631,814,normal,823.43,1,normal,0,False
715,77,989,normal,817.13,1,normal,0,False
716,828,918,normal,588.75,1,normal,0,False
717,120,825,normal,669.49,1,normal,0,False
718,644,521,normal,268.13,1,normal,0,False
719,32,381,normal,155.16,1,normal,0,False
720,168,754,normal,605.39,1,normal,0,False
721,775,967,normal,544.61,1,normal,0,False
722,148,241,normal,395.9,1,normal,0,False
723,799,899,normal,653.14,1,normal,0,False
724,436,249,normal,339.13,1,normal,0,False
725,839,168,normal,926.14,1,normal,0,False
726,948,62,normal,490.17,1,normal,0,False
727,948,856,normal,453.96,1,normal,0,False
728,564,286,normal,795.4,1,normal,0,False
729,593,369,normal,457.33,1,normal,0,False
730,981,834,normal,631.28,1,normal,0,False
731,981,928,normal,486.96,1,normal,0,False
732,981,414,normal,495.43,1,normal,0,False
733,132,295,normal,357.32,1,normal,0,False
734,557,210,normal,168.8,1,normal,0,False
735,704,987,normal,787.32,1,normal,0,False
736,433,442,normal,221.58,1,normal,0,False
737,80,336,normal,631.72,1,normal,0,False
738,114,940,normal,224.41,1,normal,0,False
739,368,317,normal,585.44,1,normal,0,False
740,184,383,normal,487.2,1,normal,0,False
741,960,395,normal,113.22,1,normal,0,False
742,960,462,normal,610.6,1,normal,0,False
743,729,608,normal,355.82,1,normal,0,False
744,149,659,normal,723.7,1,normal,0,False
745,177,285,normal,913.07,1,normal,0,False
746,67,328,normal,868.32,1,normal,0,False
747,402,356,normal,642.62,1,normal,0,False
748,17,563,normal,781.41,1,normal,0,False
749,327,307,normal,966.75,1,normal,0,False
750,437,48,normal,477.67,1,normal,0,False
751,4,227,normal,371.97,1,normal,0,False
752,896,987,normal,444.2,1,normal,0,False
753,435,181,normal,496.97,1,normal,0,False
754,980,830,normal,112.93,1,normal,0,False
755,980,991,normal,682.47,1,normal,0,False
756,980,999,normal,549.96,1,normal,0,False
757,666,634,normal,889.84,1,normal,0,False
758,238,314,normal,610.57,1,normal,0,False
759,134,535,normal,1066.09,1,normal,0,False
760,74,353,normal,884.09,1,normal,0,False
761,991,859,normal,251.94,1,normal,0,False
762,991,852,normal,396.72,1,normal,0,False
763,991,272,normal,914.1,1,normal,0,False
764,991,391,normal,799.12,1,normal,0,False
765,253,369,normal,559.28,1,normal,0,False
766,189,266,normal,792.38,1,normal,0,False
767,278,397,normal,967.3,1,normal,0,False
768,232,291,normal,784.69,1,normal,0,False
769,194,991,normal,928.38,1,normal,0,False
770,643,253,normal,541.33,1,normal,0,False
771,122,335,normal,355.8,1,normal,0,False
772,183,359,normal,809.95,1,normal,0,False
773,912,177,normal,261.36,1,normal,0,False
774,681,894,normal,196.93,1,normal,0,False
775,943,984,normal,741.82,1,normal,0,False
776,943,981,normal,802.31,1,normal,0,False
777,653,461,normal,713.52,1,normal,0,False
778,286,376,normal,520.46,1,normal,0,False
779,800,464,normal,391.12,1,normal,0,False
780,43,106,normal,221.91,1,normal,0,False
781,105,944,normal,605.65,1,normal,0,False
782,199,296,normal,997.75,1,normal,0,False
783,727,951,normal,805.2,1,normal,0,False
784,635,216,normal,334.86,1,normal,0,False
785,910,645,normal,614.5,2,normal,0,False
786,484,367,normal,587.05,2,normal,0,False
787,742,231,normal,911.85,2,normal,0,False
788,888,973,normal,701.97,2,normal,0,False
789,728,978,normal,145.61,2,normal,0,False
790,809,336,normal,231.9,2,normal,0,False
791,138,333,normal,330.32,2,normal,0,False
792,124,818,normal,412.63,2,normal,0,False
793,214,351,normal,415.54,2,normal,0,False
794,817,992,normal,748.45,2,normal,0,False
795,687,659,normal,749.51,2,normal,0,False
796,108,760,normal,793.53,2,normal,0,False
797,32,381,normal,651.99,2,normal,0,False
798,904,935,normal,827.58,2,normal,0,False
799,934,794,normal,116.94,2,normal,0,False
800,571,147,normal,630.68,2,normal,0,False
801,808,620,normal,411.18,2,normal,0,False
802,852,788,normal,719.43,2,normal,0,False
803,838,917,normal,527.36,2,normal,0,False
804,447,139,normal,823.72,2,normal,0,False
805,53,974,normal,587.91,2,normal,0,False
806,680,940,normal,709.73,2,normal,0,False
807,54,897,normal,542.53,2,normal,0,False
808,60,387,normal,737.83,2,normal,0,False
809,692,73,normal,333.34,2,normal,0,False
810,218,395,normal,805.71,2,normal,0,False
811,507,177,normal,378.4,2,normal,0,False
812,672,647,normal,139.57,2,normal,0,False
813,752,86,normal,330.64,2,normal,0,False
814,443,594,normal,244.35,2,normal,0,False
815,645,415,normal,610.54,2,normal,0,False
816,596,435,normal,947.08,2,normal,0,False
817,949,772,normal,753.14,2,normal,0,False
818,949,730,normal,398.89,2,normal,0,False
819,913,766,normal,565.15,2,normal,0,False
820,456,22,normal,307.21,2,normal,0,False
821,668,108,normal,711.73,2,normal,0,False
822,819,940,normal,191.87,2,normal,0,False
823,51,754,normal,956.59,2,normal,0,False
824,185,991,normal,394.82,2,normal,0,False
825,187,781,normal,724.77,2,normal,0,False
826,574,260,normal,828.19,2,normal,0,False
827,576,7,normal,524.52,2,normal,0,False
828,137,831,normal,633.44,2,normal,0,False
829,192,785,normal,175.17,2,normal,0,False
830,464,175,normal,687.63,2,normal,0,False
831,987,920,normal,722.81,2,normal,0,False
832,987,370,normal,393.11,2,normal,0,False
833,987,776,normal,479.86,2,normal,0,False
834,712,990,normal,597.43,2,normal,0,False
835,181,435,normal,373.7,2,normal,0,False
836,591,378,normal,127.64,2,normal,0,False
837,574,207,normal,417.83,2,normal,0,False
838,420,734,normal,239.54,2,normal,0,False
839,881,534,normal,771.49,2,normal,0,False
840,403,65,normal,187.04,2,normal,0,False
841,930,997,normal,158.27,2,normal,0,False
842,970,340,normal,405.94,2,normal,0,False
843,970,961,normal,543.07,2,normal,0,False
844,518,363,normal,828.74,2,normal,0,False
845,787,217,normal,433.32,2,normal,0,False
846,540,462,normal,362.3,2,normal,0,False
847,824,947,normal,206.39,2,normal,0,False
848,79,250,normal,775.41,2,normal,0,False
849,662,318,normal,937.91,2,normal,0,False
850,148,396,normal,421.72,2,normal,0,False
851,658,997,normal,346.6,2,normal,0,False
852,545,176,normal,406.72,2,normal,0,False
853,584,208,normal,198.31,2,normal,0,False
854,632,623,normal,535.98,2,normal,0,False
855,139,447,normal,947.59,2,normal,0,False
856,110,394,normal,431.27,2,normal,0,False
857,601,355,normal,332.74,2,normal,0,False
858,37,983,normal,527.81,2,normal,0,False
859,530,380,normal,825.1,2,normal,0,False
860,877,178,normal,413.41,2,normal,0,False
861,115,305,normal,256.45,2,normal,0,False
862,749,958,normal,741.24,2,normal,0,False
863,663,990,normal,633.15,2,normal,0,False
864,153,660,normal,402.65,2,normal,0,False
865,491,290,normal,210.03,2,normal,0,False
866,882,975,normal,562.67,2,normal,0,False
867,171,254,normal,480.95,2,normal,0,False
868,803,221,normal,998.76,2,normal,0,False
869,86,820,normal,160.12,2,normal,0,False
870,31,552,normal,946.58,2,normal,0,False
871,607,484,normal,968.85,2,normal,0,False
872,801,507,normal,474.29,2,normal,0,False
873,492,292,normal,206.83,2,normal,0,False
874,488,21,normal,309.16,2,normal,0,False
875,95,268,normal,395.81,2,normal,0,False
876,632,310,normal,245.23,2,normal,0,False
877,434,131,normal,141.18,2,normal,0,False
878,507,321,normal,317.07,2,normal,0,False
879,159,797,normal,669.83,2,normal,0,False
880,707,790,normal,166.93,2,normal,0,False
881,597,607,normal,662.86,2,normal,0,False
882,475,109,normal,452.44,2,normal,0,False
883,550,365,normal,535.01,2,normal,0,False
884,747,695,normal,938.23,2,normal,0,False
885,242,279,normal,345.68,2,normal,0,False
886,19,902,normal,547.07,2,normal,0,False
887,554,348,normal,832.39,2,normal,0,False
888,55,962,normal,560.79,2,normal,0,False
889,679,340,normal,611.31,2,normal,0,False
890,879,132,normal,432.18,2,normal,0,False
891,744,294,normal,695.78,2,normal,0,False
892,126,82,normal,1011.69,2,normal,0,False
893,616,945,normal,310.52,2,normal,0,False
894,925,929,normal,432.08,2,normal,0,False
895,944,903,normal,572.43,2,normal,0,False
896,944,593,normal,505.8,2,normal,0,False
897,840,516,normal,987.68,2,normal,0,False
898,485,22,normal,886.56,2,normal,0,False
899,106,991,normal,578.75,2,normal,0,False
900,932,750,normal,646.28,2,normal,0,False
901,149,281,normal,911.43,2,normal,0,False
902,266,301,normal,184.35,2,normal,0,False
903,695,703,normal,171.44,2,normal,0,False
904,665,444,normal,895.55,2,normal,0,False
905,113,277,normal,135.29,2,normal,0,False
906,517,383,normal,908.57,2,normal,0,False
907,688,526,normal,163.24,2,normal,0,False
908,483,307,normal,473.4,2,normal,0,False
909,436,407,normal,639.69,2,normal,0,False
910,5,773,normal,334.96,2,normal,0,False
911,112,974,normal,891.73,2,normal,0,False
912,238,367,normal,619.36,2,normal,0,False
913,978,496,normal,362.21,2,normal,0,False
914,978,951,normal,208.63,2,normal,0,False
915,978,159,normal,724.95,2,normal,0,False
916,550,151,normal,249.46,2,normal,0,False
917,58,481,normal,569.7,2,normal,0,False
918,179,568,normal,943.4,2,normal,0,False
919,777,942,normal,350.63,2,normal,0,False
920,610,978,normal,651.9,2,normal,0,False
921,460,102,normal,223.6,2,normal,0,False
922,849,587,normal,976.2,3,normal,0,False
923,861,917,normal,268.86,3,normal,0,False
924,123,850,normal,942.4,3,normal,0,False
925,802,896,normal,154.63,3,normal,0,False
926,739,93,normal,887.81,3,normal,0,False
927,74,353,normal,1072.99,3,normal,0,False
928,189,266,normal,818.5,3,normal,0,False
929,676,944,normal,546.79,3,normal,0,False
930,140,890,normal,181.87,3,normal,0,False
931,98,503,normal,878.38,3,normal,0,False
932,536,187,normal,678.22,3,normal,0,False
933,620,948,normal,756.36,3,normal,0,False
934,44,242,normal,415.85,3,normal,0,False
935,836,800,normal,555.12,3,normal,0,False
936,519,151,normal,982.12,3,normal,0,False
937,624,941,normal,695.27,3,normal,0,False
938,897,250,normal,336.01,3,normal,0,False
939,694,232,normal,554.53,3,normal,0,False
940,2,810,normal,520.68,3,normal,0,False
941,903,133,normal,368.23,3,normal,0,False
942,320,259,normal,186.57,3,normal,0,False
943,524,448,normal,142.77,3,normal,0,False
944,867,12,normal,554.74,3,normal,0,False
945,598,29,normal,368.31,3,normal,0,False
946,556,168,normal,797.35,3,normal,0,False
947,952,989,normal,108.82,3,normal,0,False
948,952,992,normal,654.91,3,normal,0,False
949,858,996,normal,690.71,3,normal,0,False
950,234,338,normal,818.71,3,normal,0,False
951,11,833,normal,374.36,3,normal,0,False
952,476,114,normal,892.27,3,normal,0,False
953,650,632,normal,116.36,3,normal,0,False
954,710,991,normal,252.97,3,normal,0,False
955,152,730,normal,926.12,3,normal,0,False
956,995,240,normal,248.98,3,normal,0,False
957,995,747,normal,698.35,3,normal,0,False
958,995,290,normal,430.13,3,normal,0,False
959,995,978,normal,411.41,3,normal,0,False
960,184,954,normal,647.38,3,normal,0,False
961,515,208,normal,731.17,3,normal,0,False
962,673,866,normal,106.43,3,normal,0,False
963,186,533,normal,359.45,3,normal,0,False
964,854,338,normal,507.41,3,normal,0,False
965,750,878,normal,174.79,3,normal,0,False
966,118,884,normal,290.21,3,normal,0,False
967,142,373,normal,588.69,3,normal,0,False
968,56,725,normal,879.47,3,normal,0,False
969,927,993,normal,766.7,3,normal,0,False
970,769,382,normal,528.05,3,normal,0,False
971,976,883,normal,791.09,3,normal,0,False
972,976,955,normal,902.26,3,normal,0,False
973,919,238,normal,785.37,3,normal,0,False
974,4,227,normal,617.46,3,normal,0,False
975,47,184,normal,679.45,3,normal,0,False
976,947,808,normal,919.35,3,normal,0,False
977,947,936,normal,740.31,3,normal,0,False
978,486,192,normal,203.65,3,normal,0,False
979,237,293,normal,158.49,3,normal,0,False
980,745,920,normal,918.11,3,normal,0,False
981,559,442,normal,599.1,3,normal,0,False
982,48,302,normal,743.34,3,normal,0,False
983,564,371,normal,496.42,3,normal,0,False
984,156,348,normal,342.46,3,normal,0,False
985,247,379,normal,937.41,3,normal,0,False
986,82,255,normal,517.1,3,normal,0,False
987,510,185,normal,936.87,3,normal,0,False
988,274,304,normal,925.51,3,normal,0,False
989,573,57,normal,875.84,3,normal,0,False
990,899,966,normal,182.0,3,normal,0,False
991,63,808,normal,208.37,3,normal,0,False
992,923,214,normal,950.65,3,normal,0,False
993,99,746,normal,743.67,3,normal,0,False
994,250,315,normal,515.68,3,normal,0,False
995,564,345,normal,423.9,3,normal,0,False
996,59,268,normal,705.49,3,normal,0,False
997,915,956,normal,590.35,3,normal,0,False
998,282,384,normal,266.67,3,normal,0,False
999,908,506,normal,971.69,3,normal,0,False
1000,472,447,normal,785.48,3,normal,0,False
1001,165,231,normal,718.72,3,normal,0,False
1002,505,27,normal,691.38,3,normal,0,False
1003,106,224,normal,747.91,3,normal,0,False
1004,193,210,normal,403.49,3,normal,0,False
1005,627,376,normal,200.86,3,normal,0,False
1006,490,161,normal,658.92,3,normal,0,False
1007,61,209,normal,142.7,3,normal,0,False
1008,954,144,normal,762.08,3,normal,0,False
1009,954,684,normal,668.52,3,normal,0,False
1010,410,217,normal,562.79,3,normal,0,False
1011,463,147,normal,984.23,3,normal,0,False
1012,167,499,normal,539.38,3,normal,0,False
1013,933,217,normal,653.82,3,normal,0,False
1014,455,269,normal,695.73,3,normal,0,False
1015,494,484,normal,818.96,3,normal,0,False
1016,466,418,normal,516.72,3,normal,0,False
1017,941,983,normal,611.39,3,normal,0,False
1018,941,932,normal,500.21,3,normal,0,False
1019,270,203,normal,733.77,3,normal,0,False
1020,138,233,normal,718.37,3,normal,0,False
1021,633,898,normal,928.96,3,normal,0,False
1022,414,557,normal,274.26,3,normal,0,False
1023,418,259,normal,475.85,3,normal,0,False
1024,703,940,normal,783.36,3,normal,0,False
1025,334,270,normal,239.85,3,normal,0,False
1026,562,208,normal,216.32,3,normal,0,False
1027,153,332,normal,744.29,3,normal,0,False
1028,584,275,normal,145.13,3,normal,0,False
1029,71,526,normal,894.8,3,normal,0,False
1030,36,972,normal,515.79,3,normal,0,False
1031,968,174,normal,913.12,3,normal,0,False
1032,968,178,normal,443.35,3,normal,0,False
1033,195,330,normal,403.11,3,normal,0,False
1034,26,670,normal,413.73,3,normal,0,False
1035,708,386,normal,521.93,3,normal,0,False
1036,333,274,normal,673.01,3,normal,0,False
1037,769,140,normal,585.94,3,normal,0,False
1038,589,249,normal,142.51,3,normal,0,False
1039,914,204,normal,312.7,3,normal,0,False
1040,746,742,normal,430.12,3,normal,0,False
1041,244,375,normal,796.09,3,normal,0,False
1042,402,90,normal,584.02,3,normal,0,False
1043,419,158,normal,526.21,3,normal,0,False
1044,423,203,normal,779.74,3,normal,0,False
1045,174,725,normal,856.38,3,normal,0,False
1046,27,505,normal,569.11,3,normal,0,False
1047,155,932,normal,228.72,3,normal,0,False
1048,870,634,normal,580.6,3,normal,0,False
1049,432,377,normal,593.47,3,normal,0,False
1050,438,81,normal,944.92,3,normal,0,False
1051,293,240,normal,390.66,3,normal,0,False
1052,182,966,normal,792.63,3,normal,0,False
1053,580,80,normal,251.13,3,normal,0,False
1054,85,933,normal,180.65,3,normal,0,False
1055,529,298,normal,887.33,3,normal,0,False
1056,453,584,normal,292.32,3,normal,0,False
1057,510,289,normal,649.57,3,normal,0,False
1058,495,733,normal,781.58,3,normal,0,False
1059,614,430,normal,201.04,3,normal,0,False
1060,584,430,normal,340.98,3,normal,0,False
1061,106,243,normal,150.11,3,normal,0,False
1062,806,915,normal,508.56,3,normal,0,False
1063,202,247,normal,447.33,3,normal,0,False
1064,609,718,normal,924.85,3,normal,0,False
1065,82,695,normal,481.02,3,normal,0,False
1066,482,197,normal,383.14,3,normal,0,False
1067,886,787,normal,235.76,3,normal,0,False
1068,926,195,normal,593.53,3,normal,0,False
1069,441,313,normal,840.52,3,normal,0,False
1070,938,773,normal,779.35,3,normal,0,False
1071,938,733,normal,894.45,3,normal,0,False
1072,835,971,normal,745.88,3,normal,0,False
1073,8,366,normal,695.01,3,normal,0,False
1074,682,269,normal,464.58,3,normal,0,False
1075,151,550,normal,527.73,3,normal,0,False
1076,831,262,normal,766.71,3,normal,0,False
1077,193,210,normal,923.75,3,normal,0,False
1078,551,374,normal,347.48,3,normal,0,False
1079,683,963,normal,572.74,3,normal,0,False
1080,990,908,normal,251.74,3,normal,0,False
1081,990,559,normal,537.8,3,normal,0,False
